ID,User,date,review,rating,type,sentiment
6,.*****1,"2024-04-17 22:14 | Phân loại hàng: Quần Jean,S",,,normal,
17,minhthy804,"2024-06-03 07:39 | Phân loại hàng: Be,XL",,,normal,
20,minjie_shoes,"2022-06-16 12:01 | Phân loại hàng: Đen,XL","Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp. Shop phục vụ tốt",,normal,"{'positive':100%,'negative':0%}"
6,minkyy37,"2022-12-05 10:02 | Phân loại hàng: Trắng,L",Mặc xinh xẻoooo Đi chơi noel hết bàiiiii lun,,normal,"{'positive':80%,'negative':20%}"
18,minn_cutis1tg,"2024-05-15 12:20 | Phân loại hàng: Rockmore,S",,,normal,
13,minnsharmaine_1711,"2022-11-18 22:38 | Phân loại hàng: 4,S",Áo xinhhh nho:3,,normal,"{'positive':0%,'negative':100%}"
13,missphuongvi,"2022-12-12 00:12 | Phân loại hàng: 1,M",Chất liệu: thunMàu sắc: kemĐúng với mô tả: đúngVải dày nên lên dáng thấy hơi mập Hàng cũng khá ổn tuy nhiên giá này mình kỳ vọng 1 chiếc áo thun đẹp hơn Nên cho 4 sao thôi ạ,,normal,"{'positive':40%,'negative':60%}"
15,miwanguyenn,2018-07-11 20:16 | Phân loại hàng: Size XL,Chất lượng sản phẩm tuyệt vời,,normal,"{'positive':100%,'negative':0%}"
10,mp6z46kk3a,"2023-07-10 17:33 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Màu sãh đẹp đúng với mô tảy. Jih kfos giif kiagsv nhé. Iingg hdud,,normal,"{'positive':0%,'negative':100%}"
13,mpmc2,"2024-04-29 12:47 | Phân loại hàng: 7,M",Áo croptop đúng mô tả. Màu đen kiểu mờ mờ ko phải đen kít. Chất mát,,normal,"{'positive':90%,'negative':10%}"
10,mykiu296,"2023-07-14 07:58 | Phân loại hàng: QUẦN JEAN NHÚNG,XXL","Chất liệu: vải bòMàu sắc: xanhĐúng với mô tả: chuẩnmặc hack dáng lắm nè, nên mua nha mấy bà🥰",,normal,"{'positive':100%,'negative':0%}"
8,mynghi81,"2023-09-20 18:36 | Phân loại hàng: Xám,S","Quần chất đẹp mặc thoả mái, vải hơi nóng tẹo Lười chụp quá xài tạm ảnh khác vậy ạ",,normal,"{'positive':40%,'negative':60%}"
8,mysino614,"2023-07-28 14:36 | Phân loại hàng: Quà tặng,L",Màu sắc: xanh rêuĐúng với mô tả: 5/10Chất liệu: kakiMng mua nên tăng 1sz nha như mình 1m58 45kg đặt sz M về mặc ngắn🥹 màu xanh rêu nhìn trên đánh giá thì kiểu màu hơi ngả xám xám 1 tí nhưng nhận về thì màu nó đậm lắm mn ạ kh như trong đánh giá đâu khá xấu Hình ảnh chỉ mang tính chất nhận xu.,,normal,"{'positive':30%,'negative':70%}"
20,myuyen.201,"2020-05-21 12:40 | Phân loại hàng: Đen,M",Vẫn cứ thích đặt đồ bên shop nhất ❤️❤️ Đồ chất lượng cao mà lại còn ship nhanh vô cùng 🤗🤗,,normal,"{'positive':100%,'negative':0%}"
4,n*****0,"2023-09-20 23:13 | Phân loại hàng: Xám Đen,S",,,normal,
4,n*****0,"2024-06-14 12:19 | Phân loại hàng: Xám Đen,S",,,normal,
11,n*****0,2023-02-26 13:08 | Phân loại hàng: Xanh Rêu - M,,,normal,
20,n*****0,"2022-12-20 15:29 | Phân loại hàng: Đen,XL",,,normal,
20,n*****0,"2023-09-01 14:08 | Phân loại hàng: Đen,XL","mình đã từng mua sản phẩm này ở shop 2 lần và lần này là lần thứ 3 nma khi nhận hàng mình thực sự k ưng = 2 lần trc,cùng size với 2 lần trc nhưng lại ngắn hơn và form quần cũng k đẹp = 🥲",,normal,"{'positive':10%,'negative':90%}"
5,n*****1,"2024-06-08 21:24 | Phân loại hàng: XANH,S",,,normal,
17,n*****1,"2022-11-12 15:06 | Phân loại hàng: Đen,S",,,normal,
10,n*****2,"2024-06-04 15:57 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal,
13,n*****2,"2024-02-12 18:44 | Phân loại hàng: 4,S",,,normal,
17,n*****2,"2022-12-14 21:27 | Phân loại hàng: Đen,XL",,,normal,
11,n*****3,2023-01-12 18:34 | Phân loại hàng: Nâu Rêu - S,,,normal,
13,n*****3,"2023-01-21 02:19 | Phân loại hàng: 2,XL",,,normal,
10,n*****4,"2023-07-30 18:56 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal,
10,n*****4,"2023-08-06 20:49 | Phân loại hàng: QUẦN JEAN NHÚNG,XXL",,,normal,
18,n*****4,"2023-08-24 22:07 | Phân loại hàng: Pennes,S",,,normal,
20,n*****4,"2023-08-24 22:02 | Phân loại hàng: Đen,M",,,normal,
4,n*****5,"2024-06-23 06:59 | Phân loại hàng: Chun buộc tóc,S",,,normal,
6,n*****5,"2024-04-21 22:43 | Phân loại hàng: Xanh Denim,S",,,normal,
10,n*****5,"2023-11-04 00:23 | Phân loại hàng: ÁO CROPTOP HOA,XL",,,normal,
4,n*****7,"2024-06-18 19:39 | Phân loại hàng: Xám Đen,L",,,normal,
13,n*****7,"2023-03-22 08:03 | Phân loại hàng: 8,M",,,normal,
13,n*****8,"2022-12-25 12:27 | Phân loại hàng: 12,M",,,normal,
4,n*****b,"2024-04-08 22:16 | Phân loại hàng: Xám Đen,S",,,normal,
17,n*****e,"2022-11-15 22:40 | Phân loại hàng: Đen,XXL",,,normal,
10,n*****g,"2024-05-14 12:43 | Phân loại hàng: QUẦN JEAN NHÚNG,M",,,normal,
16,n*****h,"2024-04-16 12:33 | Phân loại hàng: Quà Tặng,M",,,normal,
18,n*****h,"2024-04-16 12:33 | Phân loại hàng: California,S",,,normal,
2,n*****n,"2024-07-14 01:29 | Phân loại hàng: Xanh,S",,,normal,
5,n*****n,"2024-07-14 01:29 | Phân loại hàng: Quà tặng,XL",,,normal,
13,n*****n,"2023-01-05 22:39 | Phân loại hàng: 4,XL",,,normal,
16,n*****n,"2024-03-13 12:42 | Phân loại hàng: Quà Tặng,M",,,normal,
18,n*****n,"2024-03-13 12:42 | Phân loại hàng: Cali Xám,M",,,normal,
14,n*****w,"2022-01-04 09:24 | Phân loại hàng: Đỏ,XL",,,normal,
16,n.b.ngan,"2024-04-29 15:36 | Phân loại hàng: Full Set,M","Shop giao nhanh, nhưng set đồ nhìn màu rất khác ảnh trên ảnh là áo quần cùng màu lúc nhận thì quần sáng màu hơn áo rất nhiều mặc vào rất kì",,normal,"{'positive':20%,'negative':80%}"
10,n3lyo5tjx5,"2024-05-20 18:13 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Đúng với mô tả: chửnMàu sắc: kbietChất liệu: kh biêysQuần đẹp nha . Mỗi tội t quá lùn nên thành ra rộng . Cắt đi là ok ạ,,normal,"{'positive':80%,'negative':20%}"
17,nenkhank,"2023-03-08 21:45 | Phân loại hàng: Đen,M",Chất liệu: kbt nma khá dàyMàu sắc: đenĐúng với mô tả: đúngQuần đẹp lắm ạ nên mua nha….,,normal,"{'positive':100%,'negative':0%}"
17,ngbhnil,"2023-01-10 22:44 | Phân loại hàng: Xanh Rêu,L",Chất liệu: đẹpMàu sắc: rêuĐúng với mô tả: okYtefhiijbjj hàng đẹp cực! Ship cũng mau nữa. Quần vải đẹp lắm đúng tiền nào của nấy,,normal,"{'positive':95%,'negative':0%}"
16,nghaiiyenn1603,"2024-04-17 22:26 | Phân loại hàng: Quần Ribbon Xám,M",Chất liệu: đẹp,,normal,"{'positive':100%,'negative':0%}"
11,nghianguyenngoc1,2023-03-30 18:10 | Phân loại hàng: Đen - L,Chất liệu: Kaki jeanĐúng với mô tả: ChuẩnMàu sắc: ĐenQuần rất đẹp và đống gói cẩn thận. Sẽ ủng hộ shop,,normal,"{'positive':100%,'negative':0%}"
17,nghuutai3,"2022-12-14 22:31 | Phân loại hàng: Đen,XL",Chất liệu: KakiMàu sắc: Đen/BlackĐúng với mô tả: Tuyệt vời 💯Vào instagram vintageetshirt__ để mua áo ăn tết nha mng. Hình ảnh mang tính chất nhận xu và pr shop của mình =)),,normal,"{'positive':100%,'negative':0%}"
17,ngnthu909,"2022-11-29 01:40 | Phân loại hàng: Đen,S",1báo cáo,,normal,"{'positive':0%,'negative':100%}"
4,ngoc_5798,"2024-01-22 19:46 | Phân loại hàng: Xám Đen,M",Màu sắc: xamsChất liệu: vảiĐúng với mô tả: đúngQuần mk đặt size M có 97 thui xong nt đc shop hỗ trợ đổi sang size L dài 102 lận mà mình muốn dài hơn cơ Đi bóp eo hơi mệt. Eo mk 65 cao m68,,normal,"{'positive':30%,'negative':70%}"
6,ngoc_funny,"2024-07-08 20:30 | Phân loại hàng: Quần Jean,S","Quần đẹp nha, nên mang rộng ra form sẽ đẹp hơn có điều sẽ rộng eo nên phải đi bóp lại",,normal,"{'positive':80%,'negative':20%}"
17,ngoc_mai2212,"2023-03-29 10:45 | Phân loại hàng: Xám,M","Đúng với mô tả: đúngMàu sắc: XámChất liệu: hong bietOk nhưng mỗi tội bị nhăn quá, form thì đẹp nên rất oki",,normal,"{'positive':60%,'negative':40%}"
9,ngoc_yen008,"2023-01-07 20:06 | Phân loại hàng: Đen,S",tc học tht your tc tục tục kh tv hd tủ đc hd tv h tht sir em ngưng ngưng nhiên nghiên,,normal,"{'positive':0%,'negative':100%}"
11,ngockhanhnguyen232,2022-11-06 11:07 | Phân loại hàng: Nâu Rêu - M,"Chất liệu: kakiMàu sắc: nâu rêuĐúng với mô tả: đúngÊ quần đẹp xỉu nha tr, vải dày đẹp. Đúng tiền nào của đó.Giao hàng nhanh nữa. Mặc vừa size luôn mỗi tội ống ơi dài xíu.",,normal,"{'positive':90%,'negative':10%}"
6,ngocmai4720,"2024-06-06 21:39 | Phân loại hàng: Quần Jean,L","Xinh đẹp tuyệt vời nên mua nhé. Mình cao 1m67 cơ mà ống quần vẫn hơi ngắn, đũng thì lại hơi dài. Nhma k sao vẫn đẹp ạ",,normal,"{'positive':95%,'negative':5%}"
18,ngocmai4720,"2024-06-06 21:39 | Phân loại hàng: Hoa cúc,M","Okela lá lô. Áo fit body xinh đẹp tuyệt vời, nên mua nha mọi người",,normal,"{'positive':100%,'negative':0%}"
4,ngocquynhii,"2024-02-01 09:37 | Phân loại hàng: Chun buộc tóc,M",Chất liệu: daMàu sắc: denĐúng với mô tả: dungẢnh mang tính tượng trưng Nhưng mà áo đẹp thật ahhhjhhh Siêu mê siêu cuốn Mng nên có 1 cái trong tủ nhaa ạ,,normal,"{'positive':100%,'negative':0%}"
11,ngoctran001126,2022-08-11 09:09 | Phân loại hàng: M,Chất liệu: kakiHàng đẹp xuất sắc trên cả mong đợi Quá xứng đáng với giá tiền Hình ảnh mang tính chất nhận xu,,normal,"{'positive':100%,'negative':0%}"
18,ngocuyen319,"2023-07-29 09:16 | Phân loại hàng: Hình 1,S",,,normal,
11,ngoquyetnghi1712,2022-12-24 10:17 | Phân loại hàng: Nâu Rêu - XXL,quần đẹp vải rất oke màu sắc giống hình sẽ mua lại ở đây nữa ukile,,normal,"{'positive':90%,'negative':10%}"
6,ngphuonglinh2208,"2024-05-05 18:52 | Phân loại hàng: Quần Jean,M",Chất liệu: VảiĐúng với mô tả: 100%Màu sắc: DenÔi dồi ôi quần đẹp lắm m.n ạ. Mà mỗi tội là nó hơi dài với t. Chứ lên hình cũng đẹp. Mặc ở ngoài cũng đẹp.,,normal,"{'positive':80%,'negative':20%}"
4,ngthtthuy,"2024-06-10 22:50 | Phân loại hàng: Chun buộc tóc,S",,,normal,
11,nguyen6_12,2023-04-08 12:12 | Phân loại hàng: Hồng - S,"Chất liệu: như hìnhQuần đẹp như hình nên chất lượng khỏi phải bàn , mik m52 40kg mặc sz S hơi rộng và dài , nhưg có thể đem cắt bớt , tóm lại là quần rất đẹp 😘😘",,normal,"{'positive':100%,'negative':0%}"
20,nguyen_thi_tuyet_hong,"2020-01-11 13:08 | Phân loại hàng: Đen,XL","Quần vô cùng vừa vặn luôn, rất xinh nữa. Hơi vô duyên nhưng mọi người ghé qua Lac Hong University ủng hộ cho nhóm mình với nha 💓 Đã ủng hộ shop nhiều và sẽ còn tiếp tục nữa, rất hài lòng luôn 😁",,normal,"{'positive':95%,'negative':5%}"
4,nguyendaomyhan,"2023-10-13 13:10 | Phân loại hàng: Xám Đen,S","Đúng với mô tả: đúngChất liệu: ko biếtMàu sắc: xám đenForm quần đẹp mà vải hơi mỏng, phần đáy bị xấu nhưng vẫn oke nên cho 5 sao",,normal,"{'positive':60%,'negative':40%}"
6,nguyenduchuynguyenthitieuyen,"2022-11-14 17:06 | Phân loại hàng: Trắng,L",áo xinh shop rep nhanh tư vấn cũng nhiệt tình bận ở sg vẫn oke nhooo chinh lắm,,normal,"{'positive':100%,'negative':0%}"
11,nguyenhothuthuy2,2023-11-15 17:55 | Phân loại hàng: Đen - M,"Màu sắc: quần dày, đẹp đúng như miêu tả",,normal,"{'positive':100%,'negative':0%}"
10,nguyenkhanhlinh707,"2023-08-11 15:02 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: jeanĐúng với mô tả: giống hình 100%Chất lượng lắm nhe mấy keo Recomment con quần này🫶🏻 11/10₫ luôn nhá,,normal,"{'positive':90%,'negative':0%}"
17,nguyenkhoihaaa,"2023-02-08 00:59 | Phân loại hàng: Đen,M",,,normal,
17,nguyenlinhdan204,"2022-12-09 11:48 | Phân loại hàng: Đen,M",Xinh đẹp tuyệ tvoiwf xin cảm ơn shop đã đưa ra dản phẩm này idoekfkf,,normal,"{'positive':0%,'negative':100%}"
17,nguyenminhanh8166,"2023-04-08 11:53 | Phân loại hàng: Đen,XL","Quần ổn vải đẹp không phải dù đâu, túi quần bị rách 1 lỗ nhỏ nhma ở trong nên ksao=)) m7 mặc sizeXl auke lam nhaa",,normal,"{'positive':20%,'negative':80%}"
11,nguyenmy082002,2022-10-01 13:52 | Phân loại hàng: Nâu Rêu - L,quá đẹp bà kon ơi mình eo 72 mông 100 size L vừa y nha,,normal,"{'positive':80%,'negative':20%}"
4,nguyenquynhgiao1302,"2024-01-30 12:31 | Phân loại hàng: Chun buộc tóc,M",Áo đẹp lắm nha mua giá này đáng tiềnnn mặc bao cháyyyyy,,normal,"{'positive':80%,'negative':20%}"
18,nguyenthikimkhuyen,"2023-08-27 15:28 | Phân loại hàng: Pennes,M",,,normal,
11,nguyenthuhue1802,2022-07-13 10:01 | Phân loại hàng: M,"Chất liệu: okMàu sắc: okĐúng với mô tả: rất đẹpQuần đẹp lắm lắm luôn ấy ạ, rất giống hình nhé. Mk m6,50kg size M",,normal,"{'positive':95%,'negative':5%}"
10,nhadinh136,"2024-01-07 15:48 | Phân loại hàng: QUẦN JEAN NHÚNG,L","Đúng với mô tả: đúngSản phẩm như hình, có cái m nhắn tin cho shop mà kh trả lời nên hàng mua về khá rộng. Nhưng vẫn chấp nhận được , tạm cho 5*",,normal,"{'positive':70%,'negative':30%}"
13,nhi3498,"2023-09-16 16:28 | Phân loại hàng: 2,M",Chất liệu: đen xámMàu sắc: chất liệu tôtĐúng như hình mng nênn mua ạ,,normal,"{'positive':90%,'negative':10%}"
18,nhi3498,"2023-09-16 16:28 | Phân loại hàng: California,M","Chất liệu: thun co giãnĐúng với mô tả: đúng như hìnhMàu sắc: tramgwsĐồ dẹp lắm💋🍃, mng nên mua ạ",,normal,"{'positive':100%,'negative':0%}"
11,nhiendo,2023-06-02 21:23 | Phân loại hàng: Hồng - XL,Quần đẹp xuất sắc lun nhe. Từ phom dáng đến chất vải. Siêu ưng lun,,normal,"{'positive':100%,'negative':0%}"
13,nhihoang344,"2023-03-11 00:03 | Phân loại hàng: 7,M","Áo xinh nha, vải co giãn tốt, hình in nét, đáng tiền lắm, mà shop ship hàng cũng siêu nhanh luôn 👍💯",,normal,"{'positive':100%,'negative':0%}"
14,nhimbae,"2022-11-04 17:31 | Phân loại hàng: Áo Lưới Trắng,M",Chất liệu: vảiMàu sắc: trắngĐúng với mô tả: đúngÁo xinh xỉu nha mua đi mọi người đẹp lắm với thời tiết này thì quá ư là hợp lí,,normal,"{'positive':100%,'negative':0%}"
11,nhiphmnhuyn,2023-02-25 10:36 | Phân loại hàng: Xanh Rêu - L,"Chất liệu: cottonMàu sắc: xanh rêuĐúng với mô tả: i hệt lunquần xinh nhắm í, sốp nhiệt tình, ship nhanh iu nhắm 🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻",,normal,"{'positive':100%,'negative':0%}"
6,nhka_katie,"2024-06-16 17:28 | Phân loại hàng: Xanh Denim,M","Chất liệu: jeanQuần đẹp nha, màu cũng okila, sốp dth tư vấn nhiệt tình, size chuẩn",,normal,"{'positive':90%,'negative':10%}"
15,nhuhoanh0965,2018-09-27 11:35,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,,normal,"{'positive':100%,'negative':0%}"
20,nhung.nhing,"2020-07-01 12:06 | Phân loại hàng: Đen,L",,,normal,
17,nhungngo2001,"2022-12-08 19:53 | Phân loại hàng: Đen,S","Chất liệu: kaki đũiMàu sắc: đenĐúng với mô tả: đúng mô tảHàng đẹp ,giao nhanh, shop đóng hàng cẩn thận",,normal,"{'positive':100%,'negative':0%}"
12,nhut20044,"2024-05-08 17:57 | Phân loại hàng: 8,L",Màu sắc: trangĐúng với mô tả: y hinhShop giao hang nhanh dong goi can than form váy đep ung í lăm lun,,normal,"{'positive':90%,'negative':10%}"
17,nhuynguyen253,"2023-02-15 10:59 | Phân loại hàng: Đen,S","vải đẹp, mặc không bị cứng khó chịu, form chuẩn Đúng tầm giá, nên mua",,normal,"{'positive':100%,'negative':0%}"
17,nmanh1403,"2022-12-25 08:48 | Phân loại hàng: Đỏ,S",Chất liệu: emMàu sắc: emĐúng với mô tả: khôngI’m so tired and I feel bad I have a headache so I’m not really hungry and I’m lazy but I don’t know if I’m not done yet lol I have to paid a couple more to get,,normal,"{'positive':0%,'negative':80%}"
20,nngayun,"2024-05-23 07:26 | Phân loại hàng: Đen,L",,,normal,
4,nnminh0107,"2024-02-16 12:53 | Phân loại hàng: Chun buộc tóc,S",mua cho mẹ mẹ rất ưng mẹ tớ mặc áo hồng nhe 40 tuổi rồi mà xì tin quá tr hi ha,,normal,"{'positive':80%,'negative':20%}"
10,nnminh0107,"2024-02-16 12:53 | Phân loại hàng: QUẦN JEAN NHÚNG,L",mua cho mẹ mẹ rất ưng mẹ tớ mặc áo hồng nhe 40 tuổi rồi mà xì tin quá tr hi ha,,normal,"{'positive':80%,'negative':20%}"
11,nopunncutee,2022-08-14 22:26 | Phân loại hàng: M,"shop giao hàng khá nhanh form quần lên chuẩn đẹp, mix với crop top bao đỉnh",,normal,"{'positive':100%,'negative':0%}"
12,npdling,"2023-04-21 16:10 | Phân loại hàng: 11,XL",rất đẹp ạ đúng size đúng mẫu nhìn rất cưng cam ơn shop rất nhìu ạ,,normal,"{'positive':100%,'negative':0%}"
16,npt_2007,"2024-04-01 19:10 | Phân loại hàng: Quần Ribbon Xám,L",Màu sắc: totChất liệu: tôtĐúng với mô tả: tỏ📣 📣 Bác nào biết thành phố Bắc Ninh địa điểm nào giặt sấy uy tín ko chỉ em với ạ. Em cảm ơn ạ ạ ạ0942039032Thôn giáo tri phương tiên du bắc nivhChet mẹ roi vừa di sạc xe làm vỡ mẹ ns cái bình nước0335757207Dm thề t mắc cay son này vừa về son kia mất,,normal,"{'positive':0%,'negative':100%}"
11,nqdat21,2023-03-06 10:30 | Phân loại hàng: Xanh Rêu - XL,Quần đẹp Chất lượng siêu tốt Nhưng chỉ chê cách xử lí đơn hàng của phía shop Thiếu rõ ràng trong việc cập nhật đơn hàng cho mình Vẫn đánh giá 5 sao :v,,normal,"{'positive':40%,'negative':60%}"
11,ntat.gojosatoru,2022-12-30 17:53 | Phân loại hàng: Nâu Rêu - S,Chất liệu: kakiMàu sắc: nâu rêuĐúng với mô tả: 100%,,normal,"{'positive':100%,'negative':0%}"
12,nttngan2311,"2022-10-21 10:35 | Phân loại hàng: 2,S","Chất liệu: kakiMàu sắc: đenĐúng với mô tả: đúngChân váy đẹp, nhưng hơi dài một xíu so với mình tại mình chân ngắn, shop giao nhanh, tư vấn nhiệt tình, nên mua nha mọi người ơi",,normal,"{'positive':90%,'negative':10%}"
16,nvqp5xwmq0,"2024-04-09 12:32 | Phân loại hàng: Quần Ribbon Xám,XL",,,normal,
6,o*****y,"2024-06-15 00:32 | Phân loại hàng: Quần Jean,M",,,normal,
4,o86usi_zj4,"2024-05-20 09:59 | Phân loại hàng: Xám Đen,L",,,normal,
11,odinperfume_,2023-03-13 20:05 | Phân loại hàng: Xanh Rêu - XL,Đợi hơi lâu nhưng quần xinh lắm luon Tiền nao của đó. Vải đẹp lắm,,normal,"{'positive':80%,'negative':20%}"
10,okiu7sq_qj,"2024-06-19 04:43 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Màu sắc: ggBạn nhận định thế nào về việc Việt Nam vẫn đang nơi lỏng chính sách tiền tệ giảm lãi suất cho các doanh nghiệp thay vì ổn định vĩ mô trong khi lạm phát quý 1/2024 khoảng 4% và tỷ giá của VNĐ so với USD là đang khá cao khoảng 25.400đ=1usd,,normal,
10,p*****0,"2023-06-08 11:49 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal,
4,p*****3,"2024-01-05 15:21 | Phân loại hàng: Xám Đen,XL",,,normal,
10,p*****4,"2023-06-26 20:58 | Phân loại hàng: QUẦN JEAN NHÚNG,XL",,,normal,
17,p*****4,"2023-01-17 12:03 | Phân loại hàng: Đen,L",,,normal,
13,p*****5,"2022-12-27 23:46 | Phân loại hàng: 6,XL",,,normal,
6,p*****6,"2024-03-28 18:55 | Phân loại hàng: Quần Jean,S",,,normal,
4,p*****9,"2024-05-07 21:28 | Phân loại hàng: Xám Đen,S",,,normal,
6,p*****h,"2022-11-27 21:53 | Phân loại hàng: Trắng,XXL",,,normal,
11,p*****o,2023-03-27 23:48 | Phân loại hàng: Xanh Rêu - XL,,,normal,
10,p53quduzyi,"2023-04-20 13:18 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Đúng với mô tả: quần okMàu sắc: hơi ngả ngả, ố ố do thiết kếChất liệu: jeans1m5 38kg mặc size S bị dài, phải đi cắt 10cm nma quần đẹp, nên mua",,normal,"{'positive':70%,'negative':30%}"
10,pandavoi,"2024-06-12 21:36 | Phân loại hàng: QUẦN JEAN NHÚNG,S",đẹp - chất mặc dễ chịu,,normal,"{'positive':100%,'negative':0%}"
2,parkmeemee,"2024-06-19 00:35 | Phân loại hàng: Áo Trễ Vai Đen,XL",,,normal,
11,phamhonganh12345,2023-05-25 10:12 | Phân loại hàng: Xanh Rêu - M,"Màu sắc: xanh rêuChất liệu: dày dặnĐúng với mô tả: đúngSiêu dày dặn , đẹp . Hàng giao hơi lâu....",,normal,"{'positive':85%,'negative':15%}"
11,phamtantai123456789,2023-04-15 05:42 | Phân loại hàng: Kem - L,"Chất liệu: vải kakiMàu sắc: beĐúng với mô tả, size L mặc vừa phủ giày quá đẹp!!!!!",,normal,"{'positive':100%,'negative':0%}"
10,phamtuyetha.0701,"2024-07-13 02:14 | Phân loại hàng: Áo Hoa,L",Đúng với mô tả: yesMàu sắc: trắng kemĐẹp lắm nhma hơi rộng :< biết z mua size bé hơn tí huhejsjbd,,normal,"{'positive':80%,'negative':20%}"
20,phan_dung.1309,"2021-01-08 09:15 | Phân loại hàng: Đen,S",trời áo bò siu đẹpp luôn quần chất mát ❤️,,normal,"{'positive':100%,'negative':0%}"
10,phan_nhu_96,"2023-04-27 15:42 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: jeanĐúng với mô tả: giống 90%Màu sắc: cũng tạmEo sz s tầm 65 là ok. Mình m55 45kg mặc vừa i. Nhưng nếu bạn nào muốn thoải mái thì nên đặt sz M đi. Chứ này mặc vừa i ăn no là căng cứng luôn á 🤣,,normal,"{'positive':60%,'negative':40%}"
10,pheonhoemi,"2023-05-27 12:19 | Phân loại hàng: ÁO CROPTOP HOA,S","xinh lắmmm nhaa, rất đáng tiền, shop cũng tư vấn nhiệt tìnhhh, 10 điểmmm.",,normal,"{'positive':95%,'negative':5%}"
6,phhtran__,"2024-03-28 19:55 | Phân loại hàng: Quần Jean,M","quần vải đẹp nha mn, tui m55 mặc hơi dài, đi cắt lên xíu nhma k bị mất form, mặc lên xinh xĩu, y chang mẫu lun",,normal,"{'positive':90%,'negative':10%}"
11,phngtrn283,2023-03-26 20:28 | Phân loại hàng: Xanh Rêu XXL,Chất liệu: khakiMàu sắc: xanh rêuQuần đẹp lắm mn người ơi nên mua nha mình m7 64kg mặc size XXL hơi rộng bụng xíu nhma có đai nên vẫn ổn ảnh mình chụp các bạn tham khảo,,normal,"{'positive':95%,'negative':5%}"
18,phunghuebinh333,"2022-12-12 21:28 | Phân loại hàng: 5,L","Giá có hơi chát nhưng mà bù lại đẹp xuất sắc lun tr ơi vải k bị mỏng k lộ hình in sắc nét , vải cũng chất lượng , nên mua tiền nào của đó. Đẹp quáaa",,normal,"{'positive':80%,'negative':20%}"
17,phungnguyenquynhhuong,"2022-12-23 09:36 | Phân loại hàng: Đen,M",Chất liệu: vải jj đó hơi thôMàu sắc: đenĐúng với mô tả: yeaHơi rộng tí do mình lùn ấy :) chứ size S r Quần đẹp túi quần rộng sâu Cạp cao dễ hack eo nói chung là OK,,normal,"{'positive':70%,'negative':30%}"
16,phuongdang_71,"2024-05-06 09:59 | Phân loại hàng: Full Set,M",,,normal,
12,phuongnghinghi1812,"2022-10-12 15:52 | Phân loại hàng: 4,M",Biết shop qua ig có nhiều mẫu độc lạ hàng quảng châu mua ủng hộ đi,,normal,"{'positive':80%,'negative':20%}"
11,piin2002,2023-03-08 12:06 | Phân loại hàng: Xanh Rêu - S,Chất liệu: vải cottonMàu sắc: xanh rêuĐúng với mô tả: đúngHình ảnh chỉ mang tính chất minh hoạ nhưng mà hàng đẹp nhé,,normal,"{'positive':95%,'negative':5%}"
18,plinhhhdzvcl,"2024-04-04 20:33 | Phân loại hàng: Hình 8,L","vải đẹp nha chất lượng cao, shipper siêu cấp thân thiện có điều đóng hàng hơi lâu",,normal,"{'positive':85%,'negative':15%}"
17,q*****7,"2022-12-06 09:40 | Phân loại hàng: Đen,S",,,normal,
20,q*****7,"2020-11-04 16:53 | Phân loại hàng: Đen,L",,,normal,
12,qhuongnguyen2402,"2022-12-20 18:27 | Phân loại hàng: 3,M",váy đẹp lắm i hình lun,,normal,"{'positive':100%,'negative':0%}"
10,qtw2cy99br,"2023-08-27 00:47 | Phân loại hàng: Chun buộc tóc,L","sp tặng kèm, đc 3 cái màu khác nhau đựng trong túi zip. cũng ok",,normal,"{'positive':60%,'negative':40%}"
11,quang1123456,2023-02-20 12:06 | Phân loại hàng: Đen - XL,Quần xịn lắm nhâ mng lên mua,,normal,"{'positive':100%,'negative':0%}"
11,quangminh290705,2022-09-14 22:32 | Phân loại hàng: S,Chất lượng ok đã nhận hàng dùng ổn và không hư hỏng.,,normal,"{'positive':90%,'negative':10%}"
20,quangquang6688,"2021-02-02 19:08 | Phân loại hàng: Đen,S",Tạm ổn S r mà vẫn rộnggggggggggggggggggggggggggggggggggg,,normal,"{'positive':30%,'negative':70%}"
4,quyenle998,"2024-06-05 23:31 | Phân loại hàng: Chun buộc tóc,S",Shop đóng gói sản phẩm chắc chắn. Đặt bị rộng mặc vào hơi thùng thình tí nhưng vẫn xinh.,,normal,"{'positive':90%,'negative':10%}"
4,quynhngoctran,"2024-01-15 08:50 | Phân loại hàng: Xám Đen,S",Mua cái quần với giá này. Xong về tức kh ngủ được luôn á troief Mua quần size s mà tưởng size xl. Quần này rộng chac 90kg còn vừa,,normal,"{'positive':10%,'negative':90%}"
